Beds,Bath,Sqft,Price,Address,Province,Region
3.0,2.0,,159000.0,1290 Route 776 ,NB,Atlantic region
,2.0,1700.0,189900.0,921 B Back Tracy Road ,NB,Atlantic region
5.0,3.0,,229500.0,556 Saint-François Street ,NB,Atlantic region
4.0,1.0,,234900.0,1603 Canada Street ,NB,Atlantic region
,1.0,240.0,26000.0,1037 Route 103 Unit B,NB,Atlantic region
5.0,2.0,,389900.0,14 Impressive Way ,NB,Atlantic region
6.0,3.0,,240000.0,129 Haut-Shippagan Road ,NB,Atlantic region
4.0,3.0,,299900.0,45 Irishtown Road ,NB,Atlantic region
2.0,,,79900.0,- Lisson Settlement Road ,NB,Atlantic region
3.0,1.0,,159000.0,109 Riley Brook Road ,NB,Atlantic region
4.0,2.0,,589000.0,8 Comeau ,NB,Atlantic region
2.0,3.0,,299900.0,16 Davidson Lane ,NB,Atlantic region
5.0,4.0,,525000.0,5 Aucoin Street ,NB,Atlantic region
3.0,3.0,,750000.0,115 St-Pierre Est Boulevard ,NB,Atlantic region
5.0,3.0,,269000.0,646 Route 565 ,NB,Atlantic region
3.0,2.0,,319000.0,111 Vincent Road ,NB,Atlantic region
4.0,2.0,,185000.0,3 Sirois Road ,NB,Atlantic region
3.0,2.0,,129900.0,7 Titus Drive ,NB,Atlantic region
4.0,2.0,,167000.0,10 Depot Street ,NB,Atlantic region
3.0,2.0,,165000.0,22 Windsor Manor ,NB,Atlantic region
2.0,1.0,,59000.0,46 Dwayne Avenue ,NB,Atlantic region
3.0,2.0,,69000.0,68 46e Avenue ,NB,Atlantic region
4.0,2.0,,729000.0,1725 Route 860 ,NB,Atlantic region
1.0,1.0,,139000.0,665 St Pierre Ouest Boulevard ,NB,Atlantic region
2.0,2.0,,589000.0,24 Principale Street ,NB,Atlantic region
4.0,4.0,,739900.0,411 Bayshore ,NB,Atlantic region
3.0,3.0,,1299000.0,51 Spur #2 Road ,NB,Atlantic region
4.0,2.0,,409900.0,807 Main Street ,NB,Atlantic region
2.0,1.0,,149000.0,60 Pinet Road ,NB,Atlantic region
4.0,1.0,,235000.0,355 Price Road ,NB,Atlantic region
5.0,3.0,,449900.0,3893 Route 127 ,NB,Atlantic region
2.0,1.0,,199500.0,- Glebe Road ,NB,Atlantic region
1.0,1.0,,149900.0,290 Yoho Lake Road ,NB,Atlantic region
3.0,1.0,,56000.0,423 Milltown Boulevard ,NB,Atlantic region
2.0,2.0,,285000.0,240 Martin Street ,NB,Atlantic region
3.0,1.0,,199900.0,20 Charleston Road ,NB,Atlantic region
1.0,1.0,,67700.0,1436 Bois de la Rivière Verte Road ,NB,Atlantic region
3.0,1.0,,99900.0,198 Northwest Road ,NB,Atlantic region
,1.0,,54000.0,60 Schofield Lane ,NB,Atlantic region
3.0,4.0,,519900.0,10 Perry Court ,NB,Atlantic region
1.0,1.0,,49900.0,236 Birchgrove ,NB,Atlantic region
2.0,1.0,,199900.0,5804 Route 102 ,NB,Atlantic region
,1.0,,99000.0,850 Principale Street ,NB,Atlantic region
2.0,2.0,,359000.0,Lot 15 Sea Street ,NB,Atlantic region
5.0,1.0,,69900.0,4 Sloan Road ,NB,Atlantic region
4.0,4.0,,549900.0,554 Rockland Road ,NB,Atlantic region
3.0,1.0,,166900.0,8058 Route 102 ,NB,Atlantic region
3.0,2.0,,119000.0,8190 St Paul ,NB,Atlantic region
2.0,1.0,,385000.0,40 Riverview Drive ,NB,Atlantic region
3.0,2.0,,189900.0,122 Route 134 ,NB,Atlantic region
,1.0,,139900.0,190 Scott Siding Road ,NB,Atlantic region
2.0,2.0,,349900.0,24 Cedar Ridge Road ,NB,Atlantic region
2.0,1.0,,249900.0,23 Mechanic Street ,NB,Atlantic region
5.0,2.0,,169000.0,156 Madawaska Road ,NB,Atlantic region
2.0,1.0,,99900.0,19 Thompson Road ,NB,Atlantic region
5.0,3.0,,335000.0,227 St Pierre Est Boulevard ,NB,Atlantic region
2.0,1.0,,369000.0,251 Fork Stream Road ,NB,Atlantic region
3.0,2.0,,219900.0,95 Bassin ,NB,Atlantic region
4.0,2.0,,525000.0,37 Prince William Street ,NB,Atlantic region
2.0,1.0,,125000.0,16 By Road  4,NB,Atlantic region
3.0,2.0,,229000.0,885 North Road ,NB,Atlantic region
2.0,,600.0,144900.0,700 St Sosime RD ,NB,Atlantic region
4.0,2.0,,379000.0,33 rue MRG-Gagnon ,NB,Atlantic region
5.0,2.0,,215000.0,1755 Route 118 (Kersey Lane) ,NB,Atlantic region
3.0,2.0,,359000.0,127 Route 3297,NB,Atlantic region
5.0,3.0,,239000.0,23 du Portage Street ,NB,Atlantic region
4.0,2.0,,132000.0,51 39e Avenue ,NB,Atlantic region
3.0,1.0,,145000.0,740 North Road ,NB,Atlantic region
3.0,3.0,,289700.0,31 Hubert Street ,NB,Atlantic region
3.0,2.0,,239900.0,2726 Main ,NB,Atlantic region
3.0,1.0,,250000.0,260 West Tennants Cove Road ,NB,Atlantic region
3.0,1.0,,424900.0,101 GREEN STREET ,NB,Atlantic region
3.0,1.0,,79900.0,98 21st Avenue ,NB,Atlantic region
4.0,2.0,,159900.0,6067 Route 10 ,NB,Atlantic region
3.0,1.0,,249500.0,48 NATURE'S Way ,NB,Atlantic region
3.0,1.0,,199900.0,855 Route 105 ,NB,Atlantic region
4.0,1.0,,289900.0,4 Walker Road ,NB,Atlantic region
2.0,1.0,,299900.0,1184 ROUTE 104 ,NB,Atlantic region
3.0,2.0,,239000.0,497 de L'Eglise ,NB,Atlantic region
2.0,1.0,,199900.0,115 McGregor Brook Road ,NB,Atlantic region
2.0,2.0,,419900.0,69 Old Lake Trail Road ,NB,Atlantic region
3.0,2.0,,120500.0,300 Price Road ,NB,Atlantic region
3.0,1.0,,124500.0,4606 Route 108 Bryenton ,NB,Atlantic region
2.0,1.0,,155000.0,505 rue Breau ,NB,Atlantic region
2.0,2.0,,119000.0,2504 Route 104 ,NB,Atlantic region
6.0,3.0,,459900.0,2 Porter Street ,NB,Atlantic region
3.0,1.0,,129000.0,7578 St Paul Street ,NB,Atlantic region
4.0,2.0,,150000.0,4985 Route 108 ,NB,Atlantic region
3.0,3.0,,299900.0,83 Hawthorne Avenue ,NB,Atlantic region
2.0,2.0,,314900.0,8 Rockingstone Drive ,NB,Atlantic region
3.0,1.0,,149900.0,224 Milford Road ,NB,Atlantic region
4.0,2.0,,450000.0,66 Mgr-Lang Street ,NB,Atlantic region
2.0,2.0,,359000.0,Lot 12 Sea Street ,NB,Atlantic region
4.0,2.0,,269900.0,7568 Route 104 ,NB,Atlantic region
4.0,2.0,,399900.0,1171 Route 776 ,NB,Atlantic region
6.0,2.0,,249900.0,24 Jones Forks Road ,NB,Atlantic region
1.0,1.0,,159900.0,Camp Bettsburg Road ,NB,Atlantic region
2.0,2.0,,195000.0,61 Champlain Drive ,NB,Atlantic region
2.0,2.0,,359000.0,1370 Route 390 ,NB,Atlantic region
2.0,1.0,,76900.0,1201 King ,NB,Atlantic region
3.0,2.0,,198900.0,8 Centennial Drive ,NB,Atlantic region
8.0,3.0,,449000.0,239 Princess Street ,NB,Atlantic region
2.0,1.0,,269900.0,312 ch Waddell ,NB,Atlantic region
3.0,2.0,,635000.0,40 Barcroft Drive ,NB,Atlantic region
3.0,1.0,,200000.0,602 Westmorland Road ,NB,Atlantic region
2.0,1.0,,15000.0,68 Lester Road ,NB,Atlantic region
3.0,2.0,,449900.0,1999 Lakeview Road ,NB,Atlantic region
3.0,1.0,,99900.0,359 Eric ,NB,Atlantic region
3.0,1.0,,415000.0,16&20 Shiloh Lane ,NB,Atlantic region
3.0,2.0,,349900.0,1053 Route 776 ,NB,Atlantic region
3.0,1.0,,499900.0,50 Hampton Road ,NB,Atlantic region
2.0,2.0,,285000.0,186 Sand Brook Road ,NB,Atlantic region
4.0,3.0,,299000.0,32 Highland Road ,NB,Atlantic region
2.0,2.0,,139900.0,7533 ROUTE 102 ,NB,Atlantic region
4.0,3.0,,299000.0,184 Doherty Road ,NB,Atlantic region
4.0,2.0,,134900.0,732 Main Street ,NB,Atlantic region
2.0,2.0,,449000.0,443 B St Pierre Ouest Boulevard ,NB,Atlantic region
3.0,2.0,,379900.0,40 KLONDIKE Road ,NB,Atlantic region
2.0,2.0,,145000.0,1467 Golden Grove Road ,NB,Atlantic region
2.0,1.0,,56900.0,21 Parc P'Tiso Street ,NB,Atlantic region
4.0,2.0,,249000.0,88 Hubert Street ,NB,Atlantic region
2.0,1.0,,74900.0,3631 Rte 540 ,NB,Atlantic region
3.0,1.0,,47500.0,371 Carrolls Crossing Road ,NB,Atlantic region
2.0,2.0,,359000.0,Lot 11 Sea Street ,NB,Atlantic region
4.0,2.0,,139900.0,107 Route 8572,NB,Atlantic region
3.0,2.0,,109500.0,94 Sheriff ,NB,Atlantic region
2.0,1.0,,30500.0,24 Route 8 ,NB,Atlantic region
3.0,3.0,,380000.0,113 Horsler Drive ,NB,Atlantic region
3.0,2.0,,179900.0,495 Rivervalley Drive ,NB,Atlantic region
3.0,1.0,,275000.0,69 Holiday Lane ,NB,Atlantic region
4.0,3.0,,499900.0,25 Wilson Drive ,NB,Atlantic region
3.0,1.0,,81000.0,5120 Highway 108 ,NB,Atlantic region
4.0,1.0,,64900.0,83 Harrison Street ,NB,Atlantic region
3.0,2.0,,143000.0,110 Lake Shore Lane ,NB,Atlantic region
3.0,1.0,,159000.0,888 Robertville Road ,NB,Atlantic region
2.0,2.0,,359000.0,Lot 1 Sea Street ,NB,Atlantic region
6.0,3.0,,210000.0,46 Champs ,NB,Atlantic region
4.0,1.0,,129000.0,1319 Route 345 ,NB,Atlantic region
2.0,1.0,,180000.0,12 Brewer Lane ,NB,Atlantic region
5.0,2.0,,269900.0,3541 Westfield Road ,NB,Atlantic region
4.0,4.0,,449900.0,32 Corey Street ,NB,Atlantic region
,,,96900.0,5105 Route 105 ,NB,Atlantic region
,2.0,960.0,164900.0,10 East Main ST ,NB,Atlantic region
3.0,1.0,,159000.0,62 McGraw Road ,NB,Atlantic region
4.0,1.0,,45000.0,65 Ward Settlement Road ,NB,Atlantic region
3.0,1.0,,109900.0,631 Hall Road ,NB,Atlantic region
1.0,2.0,,250000.0,Lot Washademoak Lane ,NB,Atlantic region
3.0,1.0,,239900.0,5636 Rte. 104,NB,Atlantic region
3.0,2.0,,265000.0,28 RIVERSIDE PARK Road ,NB,Atlantic region
2.0,1.0,,74900.0,11263 Highway 8 ,NB,Atlantic region
3.0,3.0,,239900.0,65 Grove Avenue ,NB,Atlantic region
2.0,1.0,,134900.0,135 Main Street ,NB,Atlantic region
2.0,1.0,,129000.0,2138 Route 350 ,NB,Atlantic region
3.0,1.0,,139000.0,105 Route 13725,NB,Atlantic region
2.0,1.0,,49900.0,17 Brook Street ,NB,Atlantic region
4.0,2.0,,229900.0,15 Penobsquis Loop ,NB,Atlantic region
5.0,3.0,,489000.0,151 Pointe-a-Tom ,NB,Atlantic region
3.0,2.0,,189900.0,17 Summit ,NB,Atlantic region
5.0,2.0,,239900.0,854 Manawagonish Road ,NB,Atlantic region
3.0,2.0,,1200000.0,22 Du Boisé ,NB,Atlantic region
3.0,1.0,,199000.0,62 West Street ,NB,Atlantic region
6.0,5.0,,429000.0,71 Donlyn Drive ,NB,Atlantic region
2.0,1.0,,69900.0,2 Dwayne Avenue ,NB,Atlantic region
,1.0,,59900.0,Camp Marks Road ,NB,Atlantic region
4.0,3.0,,374900.0,71 Chasse Street ,NB,Atlantic region
3.0,3.0,,179900.0,200 Broadway Street ,NB,Atlantic region
4.0,1.0,,169900.0,865 O'Neil ,NB,Atlantic region
3.0,1.0,,259000.0,751 North Napan Road ,NB,Atlantic region
4.0,2.0,,179900.0,3703 Route 102 ,NB,Atlantic region
4.0,2.0,,249000.0,693 St Pierre Ouest ,NB,Atlantic region
4.0,1.0,,195900.0,5257 Route 440 ,NB,Atlantic region
4.0,2.0,,124900.0,33 Clarence Crescent ,NB,Atlantic region
,,987.0,49900.0,49 Goguen ,NB,Atlantic region
1.0,,,39900.0,Lot 93-2 Pokiok Settlement Road ,NB,Atlantic region
2.0,1.0,,289900.0,15 King Street ,NB,Atlantic region
2.0,1.0,,149000.0,81 St Simon Street ,NB,Atlantic region
3.0,1.0,,72900.0,42 WESLEY Street ,NB,Atlantic region
2.0,1.0,,55000.0,19 Rioux ,NB,Atlantic region
4.0,2.0,,299900.0,854 Smythe Street ,NB,Atlantic region
,1.0,400.0,140000.0,83 Linda ST ,NB,Atlantic region
6.0,2.0,,239000.0,12 Caron Street ,NB,Atlantic region
4.0,1.0,,124900.0,53 Howard Street ,NB,Atlantic region
2.0,1.0,,89900.0,62 Chemin Savoie ,NB,Atlantic region
5.0,2.0,,169000.0,91 Olivier Boucher Road ,NB,Atlantic region
3.0,2.0,,229500.0,1236 Route 3 ,NB,Atlantic region
2.0,1.0,,139000.0,206 Spruce Street ,NB,Atlantic region
2.0,1.0,,149900.0,474 Gault Road ,NB,Atlantic region
3.0,2.0,,1495000.0,110 Cranberry Head Road ,NB,Atlantic region
5.0,2.0,,289000.0,725 Longley Road ,NB,Atlantic region
6.0,4.0,,249900.0,62 Schofield Lane ,NB,Atlantic region
2.0,1.0,,89900.0,290 Wentworth Street ,NB,Atlantic region
4.0,2.0,,199900.0,2048 Route 315 ,NB,Atlantic region
3.0,1.0,,72500.0,79 Hillcrest Avenue ,NB,Atlantic region
4.0,2.0,,149900.0,8526 Route 101 ,NB,Atlantic region
3.0,2.0,,349000.0,1720 Route 109 ,NB,Atlantic region
2.0,1.0,,229900.0,465 Williston Drive ,NB,Atlantic region
3.0,2.0,,350000.0,252 Rue Comeau ,NB,Atlantic region
4.0,1.0,,115000.0,4115 Route 108 ,NB,Atlantic region
5.0,2.0,,259900.0,10 Elm Street ,NB,Atlantic region
3.0,1.0,,219900.0,376 Kingsville Road ,NB,Atlantic region
,1.0,1400.0,350000.0,1878 Route 950 ,NB,Atlantic region
3.0,2.0,,349900.0,3574 Route 845 ,NB,Atlantic region
3.0,2.0,,439900.0,37 Robert Ross Boulevard ,NB,Atlantic region
4.0,2.0,,295000.0,40 Mgr Dionne Avenue ,NB,Atlantic region
4.0,2.0,,650000.0,15284 Route 105 ,NB,Atlantic region
3.0,1.0,,180000.0,131 Vaillancourt Road ,NB,Atlantic region
8.0,8.0,,997000.0,146 Waterloo Row ,NB,Atlantic region
3.0,3.0,,874900.0,4864 Route 127 ,NB,Atlantic region
3.0,1.0,,84900.0,17 Crowhill Drive ,NB,Atlantic region
5.0,3.0,,459000.0,231 Saunders Street ,NB,Atlantic region
4.0,2.0,,289000.0,3120 Main Street ,NB,Atlantic region
3.0,1.0,,225000.0,576 South Canaan Road ,NB,Atlantic region
5.0,4.0,,440000.0,133 Old Mill Road ,NB,Atlantic region
4.0,2.0,,199900.0,132 White Head Road ,NB,Atlantic region
3.0,2.0,,249500.0,109 Olinville Road ,NB,Atlantic region
3.0,2.0,,175000.0,84 Queensway ,NB,Atlantic region
3.0,1.0,,74500.0,14 Marconi ,NB,Atlantic region
5.0,3.0,,384900.0,720 Hillcrest Road ,NB,Atlantic region
1.0,1.0,,169700.0,7 Allée Patrick ,NB,Atlantic region
3.0,3.0,,459000.0,67 Old Lake Trail Road ,NB,Atlantic region
3.0,2.0,,164900.0,2 Gillett Road ,NB,Atlantic region
4.0,2.0,,489000.0,44 Harper Road ,NB,Atlantic region
3.0,2.0,,349000.0,210 Wright Street ,NB,Atlantic region
3.0,2.0,,499000.0,10 Leighfield Drive ,NB,Atlantic region
2.0,1.0,,325000.0,523 Gondola Point Road ,NB,Atlantic region
3.0,1.0,,148900.0,256 Dawson Street ,NB,Atlantic region
4.0,2.0,,415000.0,1374 Saint-François Street ,NB,Atlantic region
6.0,4.0,,199900.0,5824 ROUTE 101 ,NB,Atlantic region
3.0,3.0,,439500.0,7 Christopher Avenue ,NB,Atlantic region
2.0,2.0,,575000.0,119 Rue Eddy ,NB,Atlantic region
2.0,1.0,,99999.0,/ Sharkey Road ,NB,Atlantic region
2.0,1.0,,134900.0,541 Principale ,NB,Atlantic region
5.0,3.0,,674900.0,2833 Route 690 ,NB,Atlantic region
2.0,1.0,,300000.0,245 Pte-a-Peinture Way ,NB,Atlantic region
3.0,3.0,,350000.0,459 De L'Eglise Street ,NB,Atlantic region
3.0,2.0,,119900.0,5 Pleasant Avenue ,NB,Atlantic region
6.0,3.0,,190000.0,3617 Luce Street ,NB,Atlantic region
3.0,1.0,,219900.0,138 Gondola Point Road ,NB,Atlantic region
6.0,3.0,,269000.0,1876 Route 420 ,NB,Atlantic region
1.0,1.0,,79900.0,66 Canada Packers Road ,NB,Atlantic region
3.0,2.0,,199900.0,727 Main Street ,NB,Atlantic region
6.0,2.0,,109900.0,216 SUNBURY Drive ,NB,Atlantic region
5.0,5.0,,689900.0,519-531 Otis Drive ,NB,Atlantic region
1.0,1.0,,70000.0,Lot 5-98 & Camp ,NB,Atlantic region
6.0,3.0,,374900.0,- Tamogonops Lake Road ,NB,Atlantic region
3.0,1.0,,449900.0,4612 Route 114 ,NB,Atlantic region
3.0,2.0,,189900.0,90 Friar Tuck ,NB,Atlantic region
,,,29800.0,3688 Route  134 ,NB,Atlantic region
,,288.0,25550.0,304 Foley Brook Road ,NB,Atlantic region
3.0,1.0,,179900.0,438 Kerrs Ridge Road ,NB,Atlantic region
,,,65000.0,3751 Principale Street ,NB,Atlantic region
4.0,1.0,,219900.0,23635 Route 134 ,NB,Atlantic region
3.0,2.0,,595000.0,176 Hills Point Road ,NB,Atlantic region
2.0,1.0,,55000.0,78 Barter Settlement Road ,NB,Atlantic region
2.0,1.0,,118500.0,97 Hambrook Point Road ,NB,Atlantic region
2.0,1.0,,49900.0,49 Route 134 ,NB,Atlantic region
4.0,3.0,,415000.0,74 Riverside Drive ,NB,Atlantic region
3.0,2.0,,184900.0,95 47e Avenue ,NB,Atlantic region
3.0,2.0,,184900.0,2290 Route 774 ,NB,Atlantic region
3.0,3.0,,550000.0,75 Route 375 ,NB,Atlantic region
3.0,1.0,,109900.0,402 Duplisea Road ,NB,Atlantic region
3.0,1.0,,129900.0,364 Tobique Road ,NB,Atlantic region
3.0,2.0,,315000.0,11 Des Champs Street ,NB,Atlantic region
2.0,1.0,,239000.0,280 West Tenants Cove Road ,NB,Atlantic region
6.0,3.0,,699900.0,4355 Route 105 ,NB,Atlantic region
,,,154900.0,Route 860 Clover Hill Road ,NB,Atlantic region
1.0,1.0,,149000.0,31 Gowan Road ,NB,Atlantic region
1.0,1.0,,99900.0,804 Upsalquitch River Road ,NB,Atlantic region
4.0,1.0,,299900.0,280 Haggerty ,NB,Atlantic region
1.0,2.0,,129900.0,3026 Ch Haut Nigadoo ,NB,Atlantic region
11.0,10.0,,3295000.0,322 Brandy Cove Road ,NB,Atlantic region
6.0,3.0,,349900.0,15 O'BRIEN Street ,NB,Atlantic region
2.0,2.0,,359000.0,Lot 8 Sea Street Unit B,NB,Atlantic region
8.0,8.0,,429000.0,28 Garden ,NB,Atlantic region
3.0,1.0,,149000.0,3593 Highway 108 ,NB,Atlantic region
3.0,1.0,,94900.0,160 Broadway Street ,NB,Atlantic region
3.0,2.0,,249900.0,14 Oliver Shore Crescent ,NB,Atlantic region
2.0,,1055.0,86900.0,3 Murray ,NB,Atlantic region
5.0,1.0,,109000.0,3793 Route 340 ,NB,Atlantic region
3.0,2.0,,109900.0,196 Portage Road ,NB,Atlantic region
2.0,1.0,,79900.0,259 Carrolls Crossing Road ,NB,Atlantic region
2.0,1.0,,189000.0,27 McLaughlin ,NB,Atlantic region
6.0,2.0,,179900.0,19 Tisdale ,NB,Atlantic region
4.0,2.0,,184500.0,231 Holtville Road ,NB,Atlantic region
3.0,1.0,,89000.0,82 Route 322 ,NB,Atlantic region
2.0,2.0,,365000.0,79 Carding Way ,NB,Atlantic region
4.0,2.0,,439900.0,951 Champagne ,NB,Atlantic region
3.0,1.0,,139000.0,75 Principale Street ,NB,Atlantic region
4.0,2.0,,169900.0,876 Cartier ,NB,Atlantic region
4.0,4.0,,349000.0,560 Route 3980,NB,Atlantic region
2.0,2.0,,359000.0,Lot 16 Sea Street ,NB,Atlantic region
4.0,2.0,,65000.0,11 Foley Brook Road ,NB,Atlantic region
3.0,2.0,,159900.0,534 Tobique Road ,NB,Atlantic region
3.0,1.0,,159900.0,36 Norm Soucys Road ,NB,Atlantic region
3.0,2.0,,229900.0,446 Route 550 ,NB,Atlantic region
5.0,2.0,,184000.0,23 Allaire Street ,NB,Atlantic region
3.0,2.0,,65000.0,3195 Route 108 ,NB,Atlantic region
3.0,2.0,,299900.0,160 Tripp Settlement Road ,NB,Atlantic region
3.0,3.0,,350000.0,165 Black Point Road ,NB,Atlantic region
,1.0,,425000.0,141 Picadilly Road ,NB,Atlantic region
4.0,2.0,,229900.0,15 Topcliffe Crescent ,NB,Atlantic region
4.0,2.0,,184500.0,1215 Route 335 ,NB,Atlantic region
5.0,2.0,,824000.0,297 Douglas Avenue ,NB,Atlantic region
3.0,2.0,,159900.0,84 Dresden Avenue ,NB,Atlantic region
3.0,3.0,,439900.0,32 Route 11 ,NB,Atlantic region
3.0,2.0,,299000.0,70 Beardsley Road ,NB,Atlantic region
4.0,2.0,,275900.0,1265 Birchwood Drive ,NB,Atlantic region
4.0,2.0,,159000.0,37 rue Dubé ,NB,Atlantic region
3.0,1.0,,2000000.0,300 Shadow Lake Road ,NB,Atlantic region
3.0,1.0,,89900.0,40 Simpson Drive ,NB,Atlantic region
2.0,2.0,,374900.0,4523 Route 127 ,NB,Atlantic region
4.0,2.0,,199000.0,6 des Robins Est Street ,NB,Atlantic region
3.0,2.0,,279000.0,43 Main Street ,NB,Atlantic region
3.0,2.0,,145000.0,1887 Route 390 ,NB,Atlantic region
4.0,2.0,,169900.0,28 Alpine Street ,NB,Atlantic region
4.0,1.0,,79900.0,992 Rue Principale ,NB,Atlantic region
3.0,3.0,,349900.0,49 Roclin ,NB,Atlantic region
2.0,1.0,,39900.0,169 Bay du Vin River Road ,NB,Atlantic region
2.0,2.0,,359000.0,Lot 4 Sea Street Unit A,NB,Atlantic region
,,,115900.0,3880 Hwy 108 ,NB,Atlantic region
3.0,1.0,,144500.0,113 Route 1319,NB,Atlantic region
3.0,3.0,,249000.0,98 du Portage ,NB,Atlantic region
2.0,1.0,,174900.0,140 Gondola Point Road ,NB,Atlantic region
,,576.0,49900.0,3150 Saint Charles ,NB,Atlantic region
3.0,2.0,,199000.0,4306 Principale ,NB,Atlantic region
1.0,1.0,,199000.0,4 Harrison Hill Road ,NB,Atlantic region
5.0,4.0,,525000.0,129 Leblond Street ,NB,Atlantic region
3.0,1.0,,94000.0,197 Loch Lomond Road ,NB,Atlantic region
3.0,2.0,,158900.0,347 Nerepis Road ,NB,Atlantic region
3.0,2.0,,399000.0,120 English Settlement Road ,NB,Atlantic region
3.0,2.0,,168500.0,66 39e Avenue ,NB,Atlantic region
,,,29900.0,7405 Route 8 ,NB,Atlantic region
2.0,2.0,,390000.0,144 Wolf Drive ,NB,Atlantic region
5.0,3.0,,815000.0,77 Nowlan Street ,NB,Atlantic region
4.0,2.0,,108900.0,1764 Route 124 ,NB,Atlantic region
,,,2900000.0,85-95 Prospect Street ,NB,Atlantic region
4.0,3.0,,249900.0,11 Cyr Street ,NB,Atlantic region
2.0,,,134900.0,84 Beach Road ,NB,Atlantic region
3.0,2.0,,279900.0,9 Jones Road ,NB,Atlantic region
2.0,2.0,,359000.0,Lot 17 Sea Street ,NB,Atlantic region
1.0,1.0,,265000.0,52 Camp Lane ,NB,Atlantic region
3.0,1.0,,149900.0,218 Hill Road ,NB,Atlantic region
2.0,2.0,,189000.0,23 Dryer Road ,NB,Atlantic region
3.0,1.0,,275000.0,289 Mount Delight Road ,NB,Atlantic region
4.0,2.0,,179900.0,209 Saunders Road ,NB,Atlantic region
4.0,3.0,,289900.0,40 Lionel Drive ,NB,Atlantic region
3.0,3.0,,249900.0,11123 Rue Principale ,NB,Atlantic region
3.0,1.0,,449900.0,15833 Route 105 ,NB,Atlantic region
3.0,2.0,,64900.0,1802 Route 107 ,NB,Atlantic region
3.0,2.0,,220000.0,2672 Route 774 ,NB,Atlantic region
2.0,1.0,,90000.0,837 Victoria Street ,NB,Atlantic region
3.0,1.0,,67900.0,9 Vanceboro Road ,NB,Atlantic region
3.0,2.0,,119900.0,6737 Rte 117 ,NB,Atlantic region
3.0,3.0,,679900.0,414 Ledge Road ,NB,Atlantic region
3.0,2.0,,189900.0,21 Belair Street ,NB,Atlantic region
4.0,2.0,,225000.0,355 Rang 8 Road ,NB,Atlantic region
4.0,4.0,,529000.0,9 Harper Road ,NB,Atlantic region
3.0,1.0,,189000.0,7744 du Havre Street ,NB,Atlantic region
2.0,2.0,,129900.0,52 Royal Road ,NB,Atlantic region
4.0,4.0,,374900.0,278 Water Street ,NB,Atlantic region
2.0,1.0,,139900.0,34 Wallace Court ,NB,Atlantic region
,,,94500.0,888 Highway 118 ,NB,Atlantic region
1.0,1.0,,125000.0,-- Chemin de la Grande Riviere Street ,NB,Atlantic region
2.0,2.0,,74500.0,898 Hwy 118 ,NB,Atlantic region
3.0,1.0,,230000.0,2368 Route 385 ,NB,Atlantic region
4.0,2.0,,239900.0,775 Principale ,NB,Atlantic region
3.0,1.0,,54000.0,63 Violet Street ,NB,Atlantic region
2.0,1.0,,169900.0,29 Scott Road ,NB,Atlantic region
3.0,2.0,,449000.0,18 Old Orchard Lane ,NB,Atlantic region
3.0,2.0,,269900.0,26 Haines Crescent ,NB,Atlantic region
2.0,1.0,,119900.0,- Dubee Settlement Road ,NB,Atlantic region
4.0,2.0,,150000.0,11732 Route 430 ,NB,Atlantic region
2.0,4.0,,850000.0,14 Boul St-Pierre Est ,NB,Atlantic region
3.0,3.0,,399900.0,Lot 1 Wildwood Way ,NB,Atlantic region
4.0,2.0,,175000.0,425 Acadie Boulevard ,NB,Atlantic region
3.0,2.0,,359900.0,43 Sky View Terrace ,NB,Atlantic region
5.0,5.0,,649000.0,18 Breau Avenue ,NB,Atlantic region
3.0,1.0,,199900.0,3216 Route 130 ,NB,Atlantic region
4.0,3.0,,425000.0,40 Parklawn Court ,NB,Atlantic region
3.0,1.0,,294900.0,349 B de l'Ile Street ,NB,Atlantic region
2.0,2.0,,159900.0,11093 Rue Principale ,NB,Atlantic region
,,1600.0,249900.0,1680 Shediac RD ,NB,Atlantic region
3.0,1.0,,139000.0,834 Landry Street ,NB,Atlantic region
3.0,1.0,,85000.0,715 Donald ,NB,Atlantic region
5.0,2.0,,289900.0,17-19 Bradley Avenue ,NB,Atlantic region
1.0,1.0,,189900.0,60 Mill Road left Branch ,NB,Atlantic region
3.0,1.0,,349900.0,30 Main Street ,NB,Atlantic region
2.0,1.0,,70000.0,13 Rue Fraser ,NB,Atlantic region
3.0,1.0,,134900.0,10 Rideau Street ,NB,Atlantic region
2.0,1.0,,249999.0,Lot 02-04 Tana Lane ,NB,Atlantic region
4.0,2.0,,79000.0,15 32 Ave ,NB,Atlantic region
3.0,2.0,,284900.0,1021 Route 134 ,NB,Atlantic region
5.0,2.0,,99000.0,1780 West River Road ,NB,Atlantic region
2.0,2.0,,264900.0,30 Florient ,NB,Atlantic region
1.0,1.0,,225900.0,9354 Route 11 ,NB,Atlantic region
5.0,2.0,,300000.0,2003 Commercial Street ,NB,Atlantic region
3.0,2.0,,159000.0,85 Barnetville Road E ,NB,Atlantic region
4.0,2.0,,289900.0,739 ROUTE 105 ,NB,Atlantic region
3.0,3.0,,369900.0,13 Maxtan Drive ,NB,Atlantic region
2.0,1.0,,99900.0,4261 Loch Lomond Road ,NB,Atlantic region
5.0,2.0,,129900.0,609 Price Road ,NB,Atlantic region
,,480.0,32000.0,306 Foley Brook Road ,NB,Atlantic region
