Beds,Bath,Sqft,Lot_Size,Type,Price,Address
2,1,64575,.166,Single,55000 CAD,5024 50 Avenue 
2,1,737334,,Single,167000 CAD,47 AV 4720
2,2,1216009,,Single,78900 CAD,146 Evergreen PA NE 
4,3,1218915,0.23,Single,124900 CAD,110 Crescent DR 
4,3,1027,.215,Single,192500 CAD,310 6 Avenue W 
3,1,1020,.179,Single,140000 CAD,11402 Norris Cres 
3,2,1216,>0.2,Residential,164900 CAD,128 MEADOWLAKE Close 
2,1,696,0.14,Residential,138000 CAD,5008 52A Street 
3,1,1253,.198,Single,119900 CAD,202 Stuart Street 
4,2,1007941,0.48,Single,109900 CAD,58532 RR 113 353
2,2,960,1.91,Single,193000 CAD,22020 Highway 49 
3,3,1344,.413,Single,197900 CAD,4648  51 Street 
2,1,996,0.16,Residential,68000 CAD,4918 52 Avenue 
3,1,1008,.172,Single,125000 CAD,5 Selkirk  Avenue 
3,2,945,0.25,Single,179900 CAD,105 Scandia Crescent 
2,1,152881,.306,Single,165000 CAD,210 7 Avenue E 
2,1,679208,,Single,89800 CAD,50 ST 4925
3,1,1012,.245,Single,169900 CAD,305 3 Street 
2,2,1052,0.14,Residential,157500 CAD,514 3 Street W 
2,1,948,,Single,23500 CAD,"125, 4000 13 Avenue SE 125"
3,1,924,,Single,39000 CAD,52 Evergreen Village 
3,1,1136,0.14,Residential,189900 CAD,10128 107 Avenue 
3,1,1575,.138,Single,169900 CAD,4814 52 Street 
2,2,943,.286,Single,159900 CAD,128 1 Avenue S 
2,1,1072,0.14,Residential,73000 CAD,4903 51 Street 
2,1,1056,.167,Single,185000 CAD,5218 55 Avenue 
3,2,111112,,Single,53000 CAD,"43, 810 56 Street 43"
3,2,1519984,,Single,194700 CAD,52 AV 5131
1,1,567048,.172,Single,99900 CAD,56 ST 5412
3,2,1202339,,Single,119900 CAD,1643 Jubilee CR 
3,2,1810,0.43,Residential,198900 CAD,102 Main Street 
4,2,895,0.14,Residential,199000 CAD,1101 13 Street N 
3,1,123323,.413,Single,114500 CAD,807 5th Street 
2,1,924,,Single,67900 CAD,"354, 6220 17th Avenue SE 354"
5,2,1760,0.21,Residential,85000 CAD,4801 Windsor Avenue 
2,2,1201262,,Single,170000 CAD,44 AV 5104
3,2,1216,,Single,80000 CAD,lot 14 2501 41 Avenue 
2,1,820,0.14,Residential,166500 CAD,5105 58 Avenue 
4,1,988,0.25,Residential,184900 CAD,220 2A Avenue 
3,2,1201,,Single,110000 CAD,"150, 6724 17 Avenue SE 150"
2,1,912,.165,Single,159900 CAD,4409 47 Street 
3,2,1336,,Other,114900 CAD,1410 43 Street S 47
3,1,1100,,Single,69900 CAD,"15, 810 56 Street 15"
3,1,850033,0.25,Single,199900 CAD,"392 Mewatha Dr, Skeleton Lake "
3,2,149738,,Single,127900 CAD,5802 Labrador Road 
3,2,1503,,Other,60000 CAD,123 Birch Place 
5,3,198904,>0.2,Residential,199900 CAD,4932 48 Street 
2,2,718,0.14,Single,194900 CAD,5017 54A Street 
2,1,775008,,Single,89900 CAD,49 AV 4912
2,2,964,0.11,Residential,169900 CAD,4604 Broadway Avenue 
3,2,1073063,,Single,119000 CAD,5018 Aspen PL 
2,1,73125,0.12,Residential,85900 CAD,316 1 Street E 
5,2,719466,,Single,159000 CAD,54 AV 4415
5,2,960,.217,Single,178500 CAD,5313 Valley Road 
1,1,572,.073,Single,99000 CAD,140 15 Street N 
2,1,775869,,Single,119900 CAD,52 AV 5018
3,2,1216,,Single,134900 CAD,"#246, 10615 88 Street 246"
2,2,91494,,Single,198900 CAD,9 RAILWAY AV 
2,1,719035,,Single,199999 CAD,11527 93 street NW 
4,2,1008049,,Single,199900 CAD,4725 Aspen AV 
4,2,94828,.139,Single,187000 CAD,323 3 Street S 
3,2,1567,0.14,Single,120000 CAD,201 4 Street 
4,2,1801,>0.3,Residential,179000 CAD,4809 51 Street 
,,,ng>3,Single,120000 CAD,Near Highway 5 
3,2,1120,,Single,58000 CAD,"18, 53209 Range Road 183 18"
2,1,1015045,,Single,135000 CAD,4511 53STREET 
2,1,873,.143,Single,48500 CAD,106 4 Avenue E 
2,1,606013,,Single,115000 CAD,103 ST 10407
3,1,1215,.138,Single,74900 CAD,41 Rydberg Street 
1,1,528,.226,Single,38000 CAD,112 1st Avenue 
2,2,1141,.264,Single,90000 CAD,412 Railway Avenue 
4,4,3562884,,Single,189000 CAD,"144 Paraiso Escondido, Honduras "
1,2,645,0.17,Residential,188000 CAD,5608 51 Avenue 
4,2,850,0.14,Residential,164900 CAD,5302 48 Street 
3,2,1184,,Single,119000 CAD,"164, 6724 17 Avenue SE 164"
2,1,829,.138,Single,88900 CAD,4914 53 Street 
3,3,1450,>2.5,Single,125000 CAD,765020 Range Road 31 
2,1,972,,Other,59900 CAD,8B Parkland Estate 
4,2,1166,.132,Single,59900 CAD,8 Cochrane Street 
4,2,1525,0.17,Residential,150000 CAD,145 2 Street W 
3,2,1151963,,Single,110000 CAD,55 ST 5202
3,1,950031,,Single,38900 CAD,5200 2 AV E 
3,1,951968,,Single,34900 CAD,54 ST 5305
2,1,924,.118,Single,115000 CAD,328 Cottonwood Drive 
6,2,1250,.225,Single,180000 CAD,915 7 Avenue 
3,2,951,0.14,Residential,179000 CAD,207 6th Ave W 
1,1,1344,.269,Single,149999 CAD,101 main street 
4,2,1966,.143,Single,129000 CAD,111 4 Avenue E 
2,1,910,,Other,39900 CAD,99 Parkside Drive 
3,1,1466,.138,Single,55000 CAD,#222 4th Avenue SW 
3,1,1207,.143,Single,147500 CAD,16 Railway Avenue E 
2,2,1333014,3.12,Single,199900 CAD,240071 Twp Rd 623 
4,2,651,.122,Single,149900 CAD,308 Fowler Street 
4,2,1520,,Single,152500 CAD,"339, 10615 88 Street 339"
3,2,11713,,Single,83600 CAD,"396, 3223 83 Street NW 396"
3,3,1280,.132,Single,190000 CAD,20 Cochrane Street 
3,1,1200,0.32,Residential,164900 CAD,5027 60 Street 
5,2,1192,0.14,Residential,192900 CAD,127 3 Avenue 
3,1,811929,0.22,Single,199900 CAD,47 AV 4655
4,2,1520,,Single,154900 CAD,"334, 10615 88 Street 334"
4,3,1188,0.21,Residential,199000 CAD,4615 49 Street 
3,1,1384,0.14,Residential,165000 CAD,5102 53 Avenue 
2,1,857998,,Single,94900 CAD,47 ST 4729
2,1,1360031,,Single,29500 CAD,305 CALAHOO RD 124
2,1,107188,0.13,Single,135000 CAD,8 Westover Crescent W 
3,1,1049921,,Single,125000 CAD,4 ST 4901
3,1,841,0.19,Residential,194300 CAD,5813 54 Street 
2,2,1091,0.16,Residential,199900 CAD,610 5 Avenue 
1,1,645,,Single,64800 CAD,9707 100 Avenue 
3,2,905,0.14,Residential,199000 CAD,4021 57 Street 
1,1,1060,4.46,Single,149900 CAD,75038A  HWY 59 
3,2,1147227,,Single,109000 CAD,#63 Sportsman Trailer Park 
2,1,843682,.012,Single,169900 CAD,50 ST 5015
3,1,767,0.14,Residential,141500 CAD,5242 50 Street 
2,1,1000,,Single,80000 CAD,"79, 2248 Southview Drive SE 79"
4,2,1071,.179,Single,109900 CAD,5008 Oxford Avenue 
2,1,108193,.143,Single,135000 CAD,707 12A Street N 
3,2,1152,,Other,97500 CAD,17 North Loop 
3,1,1040,0.14,Residential,69000 CAD,5020 48 Street 
2,1,906329,,Single,84500 CAD,24 QUARRY CR NW NW 
3,1,944,.275,Single,169888 CAD,5128 53 Avenue 
2,2,1012,0.22,Residential,142900 CAD,303 2 Street W 
4,1,764,.132,Single,79900 CAD,214 6 Avenue W 
4,1,149668,0.19,Residential,192000 CAD,Centro Ave 134
3,2,1571975,.227,Single,155000 CAD,1 AV 257
3,1,1025,0.31,Single,119000 CAD,9820 102 Avenue 
2,2,865964,,Single,174500 CAD,50 AV 5214
3,2,1116,,Other,81900 CAD,54 Parkside Drive 
3,1,601,0.14,Residential,149500 CAD,1243 Queen Street SE 
2,1,813005,,Single,119900 CAD,50 AV 4812
2,1,1199217,,Single,51900 CAD,638 Evergreen PA NE 
3,2,1216332,,Single,89500 CAD,4202 45 ST 37
3,1,1007,,Single,35000 CAD,"64, 133 Jarvis Street 64"
2,2,880495,,Single,138000 CAD,125 1st ST W 
3,1,844005,,Single,69900 CAD,50 AV 4406
3,2,1209658,,Single,132900 CAD,3137 Lakewood CR NW 
2,1,696,.155,Single,99900 CAD,5124 53 Street 
2,2,560,0.12,Residential,149900 CAD,5821 52 Avenue 
2,2,736,.138,Single,169900 CAD,5409 49 Avenue 
1,1,1203953,,Single,95000 CAD,49 AV 4923
2,1,851432,0.12,Single,159900 CAD,4804 52 Street 
3,2,1041,1.36,Single,159900 CAD,ON 224060 Township Road 910 
3,2,1520,,Single,110000 CAD,37 Henke Place 
3,1,1144,,Single,49900 CAD,70 Evergreen Mobile Park 
4,3,1376,0.17,Residential,169000 CAD,4927 Parkview Drive 
3,1,980,,Other,47500 CAD,43 Westwood Court 
3,2,144905,,Single,164900 CAD,53222 Rge Rd 272 1504
2,3,1151748,,Single,129000 CAD,"165 Paraiso Escondido,Honduras "
2,1,7918,,Single,109900 CAD,48 AV 4716
3,2,1088,,Single,87900 CAD,"41, 3223 83 Street NW 41"
2,1,800,.138,Single,69900 CAD,19 1 Street North 
3,2,1501578,,Single,139000 CAD,4609 Snowbird LN 
2,2,1217,0.14,Residential,174900 CAD,5210 52 Street 
3,1,936,2.35,Single,159000 CAD,2341 Mistassiniy Road W 
2,1,924,.115,Single,99500 CAD,19 1 Street S 
3,2,152795,,Single,145000 CAD,5905 Primrose RD 
2,2,1524,.143,Single,109900 CAD,307 3 Avenue W 
4,1,771241,,Single,89702 CAD,48 AV 4914
2,1,929041,,Single,51900 CAD,409 Evergreen PA NE 
4,2,960,>0.4,Residential,180000 CAD,105 5 Avenue SW 
2,1,1059608,,Single,109900 CAD,49 ST 5015
4,2,906,.215,Single,159900 CAD,4829 52 Avenue 
2,1,803,.138,Single,64000 CAD,39  Rydberg 
2,2,859936,,Single,119500 CAD,52 AV 5209
3,2,1120,.143,Single,129900 CAD,207 7 Avenue E 
2,1,804,0.17,Residential,105000 CAD,5705 51 Avenue 
4,2,989,0.14,Residential,199888 CAD,3729 45 Street 
3,1,1179,,Single,41500 CAD,"19, 134 Village Way 19"
2,2,1336,.172,Single,149900 CAD,830 5 Street SE 
3,2,1088,.118,Single,199000 CAD,29 Westmount DR 
3,2,1097928,,Single,135000 CAD,513 Evergreen NW 
1,,722,.096,Single,57800 CAD,48 AV 119
2,1,600,,Single,22000 CAD,34 Shand Trailer Park Park 
1,1,708,7.73,Single,154000 CAD,Township Road 782 Range Road 234 Township 
3,2,1026,.205,Single,164900 CAD,123 2 Street 
2,1,1020,.138,Single,185000 CAD,210 Sexauer Street 
3,1,840,.275,Single,199900 CAD,"4807,4809 O'Brien Drive "
2,2,1087,0.27,Single,129900 CAD,213 Centre  Street 
2,2,4014,0.29,Residential,186000 CAD,204 Lady Vivian Avenue W 
3,1,1250992,,Single,188705 CAD,9 ST 1412
3,2,1151963,,Single,64700 CAD,469 Horse Hills Creek CR NW 
3,1,1071987,,Single,64900 CAD,1324 Lakewood Crescent 
3,2,1001,.182,Single,184500 CAD,10712 113 Street 
3,2,1216,0.02,Residential,179999 CAD,4909 Parkview Crescent 
3,1,1538,0.33,Residential,179000 CAD,5140 48 Street W 
3,1,946479,0.16,Single,168900 CAD,46 AV 5438
2,1,733,0.14,Residential,160000 CAD,4912 48 Street 
2,1,912,.108,Single,114900 CAD,5212 57 Street 
3,1,114031,.149,Single,194900 CAD,712 3 Avenue NW 
1,1,,0.15,Residential,35000 CAD,4607 50 Street 
4,2,1597,0.24,Residential,129900 CAD,4900 1 Avenue 
3,2,1257235,,Single,160000 CAD,52 AV 4704
3,1,896,,Single,84900 CAD,"18,48 Avenue 18"
3,1,848526,,Single,45500 CAD,5612 53 AV SW 11
3,1,773,>0.1,Residential,170000 CAD,1619 2A Avenue N 
2,1,616,0.22,Residential,50000 CAD,1 Red Deer Avenue 
3,2,1087,.143,Single,155000 CAD,112 7 Avenue E 
3,1,1599961,,Single,94900 CAD,46 ST 4756
3,1,1219992,,Single,79000 CAD,4630 Windsor AV 
2,1,776,.175,Single,158500 CAD,5313 54 Avenue 
2,1,814835,0.21,Single,79900 CAD,26510 Twp Rd 611 
3,1,1073,,Single,89000 CAD,"239, 133 Jarvis Street 239"
2,1,1105,0.14,Single,199900 CAD,5110 47 Street 
2,1,1036,0.13,Residential,65000 CAD,302 1 Avenue E 
3,1,964,,Single,52000 CAD,"98, 404 6 Avenue NW 98"
3,1,932,,Single,49900 CAD,38 Hillpark Mobile Park 
3,1,1400,0.17,Residential,105000 CAD,4407 53 Street 
2,1,766935,.209,Single,139900 CAD,51 ST 5301
3,2,840,.149,Single,199900 CAD,13 Main Street N 
3,2,779959,.105,Single,199800 CAD,12733 117 ST NW 
3,2,1216,,Single,88500 CAD,127 Clark Crescent 
1,1,742,.161,Single,104900 CAD,810 6 Avenue 
2,1,982,.224,Single,134000 CAD,5004 50 Street 
3,1,972743,,Single,39900 CAD,578 Evergreen ST NW 
2,1,992,,Single,59900 CAD,51 Evergreen Mobile Home Park 
2,2,1216,,Other,60000 CAD,89 Greenwood villa 
2,1,951968,0.12,Single,149900 CAD,10 ST 156
1,1,940,.127,Single,199000 CAD,10137 94 Avenue 
2,1,965,0.09,Residential,199900 CAD,1504 6 Avenue S 
3,1,893412,,Single,84900 CAD,46 Ridgeway DR NW 
4,2,1013646,,Single,184900 CAD,5304 Willow Dr South 
4,2,1008,0.14,Residential,179000 CAD,511 TULIP Street 
3,2,1216,0.07,Other,56900 CAD,49 Maple Drive 
3,2,1215256,,Single,79900 CAD,107 Willow Park Estates 
3,2,1540005,,Single,119000 CAD,4510 Labrador RD 
3,1,119599,,Single,119900 CAD,"38, 812 6 Avenue SW 38"
5,3,1194,0.14,Residential,139000 CAD,216 3rd Ave W 
3,1,986305,,Single,179900 CAD,3917 53A ST 
3,1,1054119,,Single,36600 CAD,5612 53 Avenue 27
2,1,808,0.21,Residential,95000 CAD,1410 4 Avenue SW 
4,2,1056,0.21,Residential,170000 CAD,5002 45 Street 
3,1,1528,.143,Single,129900 CAD,211 5 Avenue W 
3,2,1216,,Single,94900 CAD,321 Scott LANE 
6,2,1234,.289,Single,159900 CAD,4508 52 Street 
3,2,1315791,,Single,84900 CAD,225 Country Style 
3,1,1071,,Single,85000 CAD,#2 649 Main Street N 2649
3,3,1196,0.14,Residential,159500 CAD,309 1st Ave West 
3,1,886,,Other,109900 CAD,4402 48 Avenue 
4,2,1520,,Single,97500 CAD,154 Pickles Crossing 
4,1,1164127,.153,Single,199900 CAD,103 ST 10208
1,,1549908,.161,Single,99900 CAD,49 ST 5315
3,2,1250,.193,Single,95000 CAD,49 St 5104
2,2,804,0.14,Residential,195000 CAD,4715 49 Avenue 
3,1,1344,5.98,Single,145000 CAD,181 Range 75132
2,2,194796,0.35,Residential,144000 CAD,405 Swedberg Street 
2,1,800,.298,Single,107000 CAD,21  Dunmore Street 
2,2,1070,0.48,Residential,146000 CAD,404 7 Avenue 
2,1,680,0.14,Residential,164900 CAD,4912 47 Street 
2,1,776407,.149,Single,95000 CAD,110 ST 9803
2,1,655205,.093,Single,158900 CAD,12121 65 ST NW 
3,2,1229249,,Single,57400 CAD,2628 Lakeview PL NW 
2,1,1100,0.14,Residential,143000 CAD,218 Railway Avenue N 
4,2,1627,0.13,Residential,135000 CAD,375 3 Avenue W 
2,1,672,.115,Single,49000 CAD,115 1st avenue Street SE 
4,2,77322,0.03,Residential,179900 CAD,310 2 Street NE 
3,3,1798557,.235,Single,195000 CAD,122 Paraiso Escondido 
2,1,768,0.15,Residential,176900 CAD,5231 49 Street 
2,1,1188,0.13,Residential,199000 CAD,5601 50 Avenue 
3,2,1463904,4.63,Single,199000 CAD,421076 RR 95 
2,1,1162512,.144,Single,49900 CAD,177 Willow Creek ST 
2,1,900,0.14,Residential,179900 CAD,128 3 Avenue NW 
4,2,1658,0.14,Residential,173000 CAD,5211 52 Street 
3,4,1496627,,Single,189900 CAD,5015 50 Street 
1,1,744,.138,Single,30000 CAD,923 3 Avenue 
3,1,1140,0.14,Residential,138999 CAD,10 W 1 Avenue 
3,1,1144106,0.16,Single,175000 CAD,20575 WYE RD 3
3,2,1200,.196,Single,178000 CAD,10115 106 Avenue 
3,2,1140,,Other,83000 CAD,4204 47 Street 65
2,1,68825,.138,Single,79450 CAD,55 AV 4619
4,3,1406209,,Single,197500 CAD,53 AV 5111
3,2,849,.179,Single,119900 CAD,5006 52 Street 
2,1,839484,,Single,74900 CAD,10410 101A ST 45
6,2,2979,0.24,Residential,174900 CAD,5228 56 Avenue 
3,2,1341,0.53,Single,125000 CAD,4916 53 Street 
1,1,660048,,Single,59900 CAD,51 AV 4927
3,2,1155946,,Single,79900 CAD,#370 Evergreen PA NW 
3,2,1087272,,Single,88900 CAD,48 Rim RD NW 
3,2,925,.143,Single,189000 CAD,5113 52 Avenue 
3,2,192375,0.22,Residential,140000 CAD,94 1 Avenue 
3,2,1520092,,Single,164900 CAD,51 AV 5008
2,1,561,.161,Single,119900 CAD,634 5 Avenue 
4,1,1183,.143,Single,89900 CAD,5409 51 Street 
2,1,905,0.17,Residential,137000 CAD,4808 52 Avenue 
2,1,913864,,Single,109900 CAD,12604 153 AV NW 99
2,1,1086,0.16,Residential,122000 CAD,1102 Railway Avenue 
2,1,711285,.179,Single,175000 CAD,50 ST 4907
3,2,940,.134,Single,149000 CAD,5407 45 Street 
5,2,1048,0.13,Residential,189900 CAD,5703 42 Avenue 
2,1,864026,.146,Single,110000 CAD,50 AV 4504
3,1,732,.069,Single,149000 CAD,118 Centre Street 
2,1,896,,Single,50000 CAD,"11, 911 McLeod Street 11"
4,2,1120,.197,Single,199900 CAD,4803 55 Avenue 
3,1,1172,.179,Single,195000 CAD,10705 107 Ave. 
2,1,956,.171,Single,89900 CAD,303 1 Avenue N 
2,1,1204815,.219,Single,198900 CAD,12 AV 809
2,1,779,0.14,Residential,74900 CAD,518 3 Street W 
3,1,1080,.186,Single,55000 CAD,117 1st Ave SE 
3,1,1382636,0.29,Single,144900 CAD,52343 RGE RD 211 41
2,1,663,.143,Single,89900 CAD,313 5 Avenue E 
4,2,1387,.144,Single,175000 CAD,732 12C Street N 
4,3,1684,0.18,Residential,118118 CAD,601 6 Avenue W 
1,1,468987,.175,Single,100000 CAD,125 Lakeshore DR 
3,2,1216,.138,Single,149000 CAD,4718 49 Street 
2,1,895,.126,Single,168000 CAD,5121 55 Avenue 
2,2,928,0.14,Residential,169900 CAD,231 1 Street W 
2,2,1049921,,Single,199000 CAD,10560 103 Street 4
2,1,700,0.14,Residential,68000 CAD,5034 54 Street 
2,,479859,>0.2,Single,95000 CAD,875 West Cove Drive 
3,2,181847,,Single,89900 CAD,51 AV 5028
3,1,925704,,Single,79000 CAD,545 EVERGREEN PA NW NE 
4,2,940,0.13,Residential,135000 CAD,5205 48 Street 
3,2,912,,Residential,92500 CAD,4442 Park Crescent 
3,2,1540005,,Single,139500 CAD,5804 Labrador RD 
3,2,1297385,,Single,197500 CAD,49 AV 4723
1,1,1037004,,Single,80000 CAD,12604 153 AV NW 1
3,2,1216,,Single,105000 CAD,"800, 1101 84 Street NE 800"
3,1,759,.124,Single,174900 CAD,1619 8 Avenue N 
3,1,1034,.161,Single,199000 CAD,5015 6 Avenue 
1,1,151245,.138,Single,129900 CAD,4320 51ast 
4,2,1584,,Single,55000 CAD,"#32, 831 2 Avenue 32"
2,1,1097,.209,Single,147500 CAD,508 7 Avenue 
4,1,1299753,,Single,75000 CAD,4405 50 AV 92
3,1,904,.231,Single,58000 CAD,10620 102 Avenue 
3,3,1580,.207,Single,179900 CAD,4520 50 Street 
5,2,1023,.063,Single,169900 CAD,5011 Cote Ave 
3,2,1151748,,Single,69900 CAD,537 EVERGREEN AV NW NW 
2,1,864,0.08,Residential,109900 CAD,550 3 Avenue W 
3,3,1022,.138,Single,160000 CAD,4613 50 Street 
4,2,1026,0.41,Residential,165000 CAD,5014 47 Street 
3,2,602,.135,Single,99000 CAD,329 Dufferin Street 
1,1,571999,.167,Single,99900 CAD,52 AV 4710
4,2,1584,,Other,55000 CAD,831 2 Avenue 32
2,1,1112,0.22,Residential,129000 CAD,409 Haultain Avenue 
3,2,1476713,,Single,159900 CAD,1908 Jubilee RD 
3,1,972,.311,Single,59900 CAD,322 7 Avenue SE 
2,1,733,0.13,Residential,174900 CAD,4510 50 Avenue 
2,1,777268,0.01,Single,69900 CAD,5014 50 
2,2,992,,Single,89900 CAD,9 Davio Place 
4,2,1085,0.14,Residential,155000 CAD,436 2 Street W 
2,1,932,,Single,25000 CAD,53 Evergreen Trailer Crt 
3,2,876,.236,Single,159900 CAD,1308 Railway Avenue 
2,1,920107,,Single,48500 CAD,9501 104 AV 76
2,2,1016,0.14,Residential,199000 CAD,5210 51 Avenue 
6,3,1829988,,Single,185000 CAD,725 2nd ST 
4,2,918,.138,Single,140500 CAD,4708 54 ave 
3,3,1100,0.18,Residential,164900 CAD,5113 58 Street 
3,2,1378,.167,Single,169900 CAD,10701 104 Avenue 
2,1,1049059,,Single,159900 CAD,50 AV 5032
1,1,732,0.14,Residential,89700 CAD,130 2 Avenue 
2,2,1332153,,Single,157500 CAD,1666 Jubilee CR 
5,2,1166,0.14,Single,152900 CAD,5020 47 Street 
4,2,731,0.09,Residential,189900 CAD,5710 56 Avenue 
3,1,1500,.138,Single,139000 CAD,Lot 4 Block 6
1,1,672,0.26,Residential,49000 CAD,36 McKenzie Avenue 
3,2,1520,,Single,105000 CAD,51 Keystone Crossing 
3,1,1048,,Single,29500 CAD,133 Jarvis Street 283
4,2,1209,.143,Single,174900 CAD,417 2 Avenue W 
3,2,1152,,Other,104900 CAD,2924 29 Street S 
2,1,970,0.28,Residential,110000 CAD,5018 49 Street 
2,1,1049,0.14,Residential,90000 CAD,310 2 Street 
3,1,920,0.14,Residential,69000 CAD,402 1st Ave W 
3,3,1432,0.26,Residential,138000 CAD,106 George Street 
2,1,864,.104,Single,79900 CAD,10912 102 Ave. 
3,1,1320,.143,Single,99500 CAD,205 1 Avenue E 
3,1,1074,.228,Single,139900 CAD,11216 105 Avenue 
2,2,1303,.207,Single,197000 CAD,410 Grand Avenue 
2,1,878,.172,Single,145000 CAD,4814 54 Avenue 
3,2,1501,,Single,98000 CAD,"72, 133 JARVIS Street 72"
2,1,750,.224,Single,119900 CAD,812 6th Avenue 
1,1,897,0.16,Residential,70000 CAD,4901 53 Avenue 
3,2,1499963,,Single,155000 CAD,5803 Primrose RD 
2,1,910,0.04,Single,42000 CAD,"340, 133 Jarvis Street 340"
1,1,681146,,Single,89000 CAD,52 ST 4002
3,1,1142,0.73,Residential,199000 CAD,357 E 400 N 
3,1,1055948,.119,Single,179900 CAD,4535 47 Street 
3,2,1216,,Single,189900 CAD,"480, 1101 84 Street NE 480"
2,1,805,0.14,Residential,49900 CAD,204 1 Avenue E 
2,2,8275,0.01,Residential,159900 CAD,4932 46 Street 
3,2,1280,,Other,99900 CAD,9 Pinewood Drive Drive 
3,2,1211596,>0.5,Single,184900 CAD,3510 Lac Ste Anne TR 103
3,2,925,.165,Single,130000 CAD,9510 86 ave 
3,1,1473,.143,Single,99900 CAD,214 4 Avenue W 
1,1,132269,0.32,Residential,175000 CAD,4820 50 Avenue 
2,1,712254,,Single,179900 CAD,12114 85 ST NW 
3,2,1216,,Other,154900 CAD,Near RR 272 & TWP 410 
1,1,884,.145,Single,86900 CAD,901 3 Avenue 
1,1,649,.143,Single,80000 CAD,314 3 Avenue 
4,3,1637,.165,Single,198000 CAD,5217 50 Ave 
3,2,1088,,Single,64900 CAD,26 HILLPARK MOBILE PARK 
3,2,1593,.003,Single,175000 CAD,5106 52 Street 
2,1,859,0.14,Residential,179900 CAD,4213 51A Street 
3,2,1119456,,Single,52000 CAD,43 MAPLE RIDGE RD NW 
2,1,798796,,Single,69900 CAD,19 1 ST N 
3,2,1134,.193,Single,177000 CAD,1008 3rd Avenue 
4,3,2378,.149,Single,130000 CAD,324 4 Street SE 
3,1,1088,,Single,53000 CAD,"78, 42 Street "
2,1,68091,.126,Single,90000 CAD,236 First Avenue W 
1,1,462,.241,Single,35000 CAD,10104 99 Street 
2,1,851971,0.16,Single,179900 CAD,149 9 Street South 
4,2,815911,,Single,184900 CAD,47 AV 5209
2,1,908,.143,Single,69900 CAD,314 7 Avenue W 
2,1,7265,0.14,Single,185000 CAD,9308 105 Avenue 
2,2,74799,.152,Single,125000 CAD,48 ST 4934
3,1,1008,.189,Single,159900 CAD,1010 Main Avenue E 
2,1,64433,0.14,Residential,166900 CAD,9304 106 Avenue 
3,2,119728,.224,Single,169900 CAD,104 ST 10012
3,2,816019,,Single,139900 CAD,50 ST 4712
2,1,1008,.119,Single,179900 CAD,9710 99 Avenue 
2,1,801918,,Single,81000 CAD,305 Callahoo RA 185
3,2,1216009,,Single,199000 CAD,100 AV 10920
2,1,68599,,Single,59900 CAD,52 AV 5024
5,3,1144,.158,Single,162000 CAD,16 Hillside Avenue 
4,1,960041,,Single,180000 CAD,50 AV 5013
3,2,968,.277,Single,154900 CAD,113 Railway Avenue 
3,2,693,.298,Single,127900 CAD,401 Main Street 
2,1,804,0.14,Residential,54900 CAD,4907 50 Street 
4,2,1103956,,Single,199800 CAD,2 ST 809
3,2,156559,,Single,60000 CAD,"#1, 53209 Range Road 183 1"
3,2,920,.142,Single,165000 CAD,4805 48 Street 
4,2,998,0.14,Residential,184000 CAD,5116 56 Avenue 
4,1,1185,0.15,Single,106000 CAD,336 10 Street 
3,2,890,.138,Single,125000 CAD,5128 51 Street 
3,1,1191,0.14,Single,169900 CAD,5511 51 Avenue 
3,2,1075969,,Single,109900 CAD,1164 Aspen Drive West 
4,2,2147,0.15,Single,199000 CAD,583 Main 
3,1,899978,.009,Single,79000 CAD,45 ST 4912
4,2,1136,.287,Single,127500 CAD,17 1 Avenue 
2,1,1012892,.114,Single,189900 CAD,4313 53st 
1,1,480,0.12,Residential,64000 CAD,4836 51 Avenue 
2,1,1083,.227,Single,129900 CAD,220  C. Prowse Avenue 
4,1,1045,.161,Single,129900 CAD,1110 5th Ave. 
3,3,1886,.138,Single,150000 CAD,4910 51 Avenue 
3,2,860,.137,Single,179000 CAD,5613 50 Street 
3,2,1536,0.21,Residential,135000 CAD,254 Centre Street 
2,1,879,.165,Single,175000 CAD,4903 53ave 
2,1,836,0.51,Residential,34000 CAD,4745 49 Avenue 
2,1,869,,Single,39900 CAD,"99A, 810 56 Street "
3,1,936899,0.14,Single,189000 CAD,43 AV 5004
2,1,744,0.12,Single,119900 CAD,5618 51 Street 
4,1,1353,0.21,Residential,104500 CAD,5301 48 Street 
3,2,1545,.144,Single,164900 CAD,114 2nd Avenue E 
3,2,918,0.18,Single,184900 CAD,216 Alberta Avenue 
1,2,967,0.33,Residential,199900 CAD,104 24 Street NW 
3,1,1060,0.17,Residential,139000 CAD,5720 50A Avenue 
2,1,925919,.156,Single,174900 CAD,4619 50A AV 
3,2,1337,0.41,Residential,112000 CAD,5005 49 Street 
3,1,1139908,,Single,76900 CAD,460 Evergreen PA NE 
3,2,972,0.19,Residential,128900 CAD,4843 55 Avenue 
2,1,800,0.29,Residential,165000 CAD,4204 49 Avenue 
4,2,1013,0.16,Residential,195000 CAD,1806 22 Avenue 
4,1,1163,0.13,Residential,96300 CAD,5212 47 Street 
1,1,930225,.141,Single,199900 CAD,12243 107 ST NW 
3,2,1119456,,Single,109900 CAD,51 AV 4811
3,1,1300,.185,Single,32500 CAD,5004 44 Avenue 
5,2,1100,.165,Single,142000 CAD,217 7 Avenue E 
3,1,912,.344,Single,100000 CAD,2306 12 Street 
