Beds,Bath,Sqft,Lot_Size,Type,Price,Address
4,4,3262,0.18,Residential,2499900 CAD,1260 EVELYN STREET 
4,2,2550,.164,Single,3990000 CAD,4922 QUEENSLAND ROAD 
5,3,2947,.139,Single,2588000 CAD,786 E 23RD AVENUE 
9,8,5700,.217,Single,2648888 CAD,2812 202A STREET 
4,4,4173,.115,Single,5998000 CAD,3998 W 8TH AVENUE 
5,6,4657,.134,Single,2998000 CAD,15288 ROYAL AVENUE 
4,3,3022,.187,Single,2100000 CAD,27268 29A AVENUE 
10,9,5221,.159,Single,3888000 CAD,2422 ANCASTER CRESCENT 
1,2,645,2.21,Residential,2599000 CAD,1905 Martin Rd 
6,4,3335,0.19,Single,3690000 CAD,5363 LARCH STREET 
5,8,6087,g>32,Single,14800000 CAD,21734 TELEGRAPH TRAIL 
5,2,2055,.093,Single,2688000 CAD,41 E KING EDWARD AVENUE 
5,5,4352,.233,Single,2850000 CAD,15977 DEVONSHIRE DRIVE 
6,6,4905,.189,Single,4990000 CAD,2512 PALMERSTON AVENUE 
7,5,3217,.833,Single,3488000 CAD,2665 210TH STREET 
3,4,3137,0.12,Single,2300000 CAD,2529 Goddard Rd 
5,4,4455,.187,Single,2598000 CAD,4653 217B STREET 
2,2,2072,.392,Single,2195000 CAD,"15831 Trask Road, "
5,6,3623,.182,Single,3168000 CAD,8800 SCOTCHBROOK ROAD 
5,6,4655,1.08,Single,3299700 CAD,2116 ORCHARD DRIVE 
4,4,,1.51,Single,2225000 CAD,2427 SUNSET DRIVE 
10,9,5805,.275,Single,2200000 CAD,11871 AZTEC STREET 
5,3,2519,.098,Single,2299000 CAD,2766 CHARLES STREET 
4,4,3362,0.47,Single,3349000 CAD,5520 MARINE DRIVE 
6,6,7095,0.38,Single,9380000 CAD,3773 CARTIER STREET 
3,2,2306,>4.6,Single,2150000 CAD,105 Terminus St 
3,2,1716,0.22,Single,4750000 CAD,3282 DUMFRIES STREET 
10,9,6348,.165,Single,2599879 CAD,13277 78A AVENUE 
5,3,2415,.304,Single,2488000 CAD,564 CRAIGMOHR DRIVE 
6,8,8153,.368,Single,4199000 CAD,2960 161A STREET 
4,4,3167,.152,Single,2660000 CAD,5500 52 AVENUE 
3,2,1898,2.37,Single,6200000 CAD,17258 26 AVENUE 
4,5,3974,.158,Single,2800000 CAD,119 Howe St 
5,3,2908,.182,Single,2098000 CAD,1728 EVELYN STREET 
5,5,4191,0.23,Single,2448600 CAD,9328 204A STREET 
3,2,1993,.175,Single,4788000 CAD,2638 EDGAR CRESCENT 
2,3,2446,.469,Single,2200000 CAD,4959 LINDEN DRIVE 
5,2,2386,0.21,Single,2100000 CAD,27256 29A AVENUE 
6,5,4378,.176,Single,2388000 CAD,5229 LYNN PLACE 
6,4,3900,0.14,Single,2388000 CAD,4379 NAPIER STREET 
5,2,1939,.187,Single,2100000 CAD,27280 29A AVENUE 
5,6,4713,0.23,Single,2749000 CAD,9889 RATHBURN DRIVE 
5,6,5200,.352,Single,7980000 CAD,5360 SEASIDE PLACE 
5,3,6710,3.95,Single,3995000 CAD,160 Narrows West Rd 
4,3,3860,.202,Single,3500000 CAD,2422 Esplanade 
5,4,5590,>2.5,Single,3700000 CAD,493 Dunmora Crt 
3,2,2250,.092,Single,2499900 CAD,2984 W 19TH AVENUE 
3,3,1718,,Residential,2450000 CAD,PH 2101 1003 PACIFIC STREET 
4,3,3093,0.54,Single,2100000 CAD,48985 MCCONNELL ROAD 
4,4,3137,0.71,Single,3290000 CAD,"14602 Carrs Landing Road, "
4,3,2840,.116,Single,2080000 CAD,2905 ROSEMONT DRIVE 
4,2,2178,.187,Single,2100000 CAD,27291 29 AVENUE 
3,3,3500,0.62,Single,2500000 CAD,"6088 Bradshaw Road, "
4,3,2490,.223,Single,2498000 CAD,146 APRIL ROAD 
4,2,2238,.187,Single,2100000 CAD,27292 29A AVENUE 
4,2,1323,g>89,Single,4998000 CAD,39758 QUADLING ROAD 
3,3,2550,,Residential,6580000 CAD,SPH2502 1233 W CORDOVA STREET 
5,4,5389,1.85,Single,4544400 CAD,5467 123 STREET 
2,2,2950,7.88,Single,4900000 CAD,45 KM OWEN MORICE FORESTRY ROAD 
7,7,5627,.241,Single,3088000 CAD,8317 GOVERNMENT ROAD 
8,4,3630,.229,Single,5500000 CAD,3290 DUMFRIES STREET 
5,3,3705,.272,Single,2098000 CAD,6260 SUNRISE BOULEVARD 
3,4,2310,.085,Single,3860000 CAD,4541 W 5TH AVENUE 
4,2,2227,.201,Single,2100000 CAD,27257 29 AVENUE 
2,2,1217,,Residential,2188000 CAD,404 1790 BAYSHORE DRIVE 
4,6,6617,.325,Single,3988000 CAD,409 ENGLISH BLUFF ROAD 
6,7,8581,.494,Single,11980000 CAD,735 EYREMOUNT DRIVE 
5,3,2503,.092,Single,2199000 CAD,860 W 61ST AVENUE 
6,8,10238,.533,Single,14800000 CAD,1538 WESTERN CRESCENT 
6,4,3435,.152,Single,2558000 CAD,157 W KINGS ROAD 
4,2,1997,.172,Single,2398000 CAD,964 BEACONSFIELD ROAD 
10,8,6063,.203,Single,6600000 CAD,405 W 26TH AVENUE 
4,6,3676,0.15,Single,3995000 CAD,129 W 11TH AVENUE 
4,7,7073,.283,Single,4980000 CAD,6397 CHARING COURT 
4,3,4615,.391,Single,3200000 CAD,50 King George Terr 
4,6,4339,.172,Single,3399000 CAD,7266 BRAESIDE DRIVE 
4,2,1900,.156,Single,2399000 CAD,717 REGAN AVENUE 
7,6,4068,.141,Single,2495000 CAD,1501 FREDERICK ROAD 
4,5,2875,.093,Single,4688000 CAD,3739 W 24TH AVENUE 
5,4,3590,.081,Single,2488000 CAD,15157 ROYAL AVENUE 
4,3,2655,0.13,Single,2980000 CAD,712 W 68TH AVENUE 
9,10,7293,.489,Single,3699000 CAD,2379 CHARDONNAY LANE 
6,4,3794,.321,Single,2699000 CAD,14429 29 AVENUE 
5,4,2594,.108,Single,2399000 CAD,1120 E 13TH AVENUE 
8,6,5732,0.61,Single,3198800 CAD,6435 Sooke Rd 
4,5,6105,2.32,Single,2850000 CAD,1192 GLADWIN ROAD 
8,7,4677,.288,Single,2888000 CAD,7252 INLET DRIVE 
