Beds,Bath,Sqft,Price,Address,Province,Region
3.0,2.0,1029.0,400000.0,60 Fawn Crescent SE ,AB,Prairie Provinces
3.0,2.0,1265.0,400000.0,31 Coventry View NE ,AB,Prairie Provinces
3.0,3.0,1461321.0,400000.0,54013 Range Road 30 5A,AB,Prairie Provinces
5.0,4.0,2398.0,400000.0,1 Rose Crescent ,AB,Prairie Provinces
3.0,2.0,981784.0,400000.0,11206 67 ST NW ,AB,Prairie Provinces
3.0,3.0,1668.0,400000.0,279 Northlander Bend W ,AB,Prairie Provinces
3.0,3.0,1231.0,400000.0,42 Riverpark Boulevard W ,AB,Prairie Provinces
5.0,2.0,2009.0,400000.0,14538 Twnship 29-4A Road ,AB,Prairie Provinces
2.0,2.0,85325.0,400000.0,8504 34 Avenue NW ,AB,Prairie Provinces
3.0,3.0,130025.0,400000.0,348 Bayview Street SW ,AB,Prairie Provinces
3.0,2.0,1575204.0,400000.0,7615 183 ST NW ,AB,Prairie Provinces
4.0,3.0,1120.0,400000.0,158 Grand River Boulevard W ,AB,Prairie Provinces
3.0,4.0,188359.0,400000.0,36 Chinook Crescent ,AB,Prairie Provinces
3.0,3.0,1449157.0,400000.0,33 JOYAL WY ,AB,Prairie Provinces
4.0,2.0,953.0,500000.0,945 32 Avenue NW ,AB,Prairie Provinces
3.0,3.0,1748.0,500000.0,711 12 Street S ,AB,Prairie Provinces
3.0,2.0,1676.0,500000.0,162019 TR164 Road ,AB,Prairie Provinces
3.0,2.0,1565.0,500000.0,69052 RGE RD 72 Range ,AB,Prairie Provinces
3.0,3.0,1640.0,500000.0,10 McClung Gate ,AB,Prairie Provinces
5.0,4.0,2258.0,500000.0,56 WINTER Drive ,AB,Prairie Provinces
3.0,3.0,185113.0,500000.0,26 Drake Landing Way ,AB,Prairie Provinces
3.0,1.0,169535.0,500000.0,11330/11308 86 Street SE 11330,AB,Prairie Provinces
3.0,3.0,1899.0,500000.0,60 Aspen Heights Way ,AB,Prairie Provinces
3.0,3.0,1885315.0,500000.0,1344 RUTHERFORD RD SW ,AB,Prairie Provinces
3.0,3.0,2131272.0,500000.0,4205 CHARLES CL SW ,AB,Prairie Provinces
4.0,4.0,1819.0,500000.0,107 Silverado Drive SW ,AB,Prairie Provinces
2.0,3.0,128681.0,500000.0,43 Hawksbrow Road NW ,AB,Prairie Provinces
5.0,3.0,38708.0,500000.0,19 Parkland Crescent ,AB,Prairie Provinces
3.0,3.0,162725.0,500000.0,86 Fireside Place ,AB,Prairie Provinces
4.0,3.0,1378.0,500000.0,3339 50 Avenue ,AB,Prairie Provinces
3.0,2.0,1179.0,599900.0,145 Hanover Road SW ,AB,Prairie Provinces
5.0,2.0,1170.0,649000.0,1412 Child Avenue NE ,AB,Prairie Provinces
2.0,2.0,1532.0,525000.0,1416 Memorial Drive NW ,AB,Prairie Provinces
4.0,3.0,1441.0,539000.0,239 Parkridge Hill SE ,AB,Prairie Provinces
3.0,2.0,153479.0,700000.0,1634 5 Street NW ,AB,Prairie Provinces
5.0,5.0,230059.0,700000.0,192 Cougarstone Court SW ,AB,Prairie Provinces
4.0,3.0,3519828.0,700000.0,9124 151 ST NW ,AB,Prairie Provinces
5.0,3.0,1443991.0,700000.0,12304 62 AV NW ,AB,Prairie Provinces
6.0,4.0,1822.0,1150000.0,372025 RGE RD 4-5 ,AB,Prairie Provinces
3.0,3.0,272363.0,999999.0,35456 Range Road 274 ,AB,Prairie Provinces
3.0,3.0,2649.0,1790000.0,373057 Range Road 6-4 ,AB,Prairie Provinces
5.0,5.0,3496.0,2079000.0,37321 Range Road 265 ,AB,Prairie Provinces
4.0,4.0,2000.0,2350000.0,37105 Range Road 270 ,AB,Prairie Provinces
5.0,3.0,2020.0,969900.0,29039 Highway 587 ,AB,Prairie Provinces
4.0,3.0,1608.0,1399000.0,390027 RANGE ROAD 65 ,AB,Prairie Provinces
3.0,2.0,1545.0,700000.0,2664 Jasmine Pl ,BC,West Coast
